parameter1,parameter2,average,standard deviation
101.0,0.007609814453125,0.10952325835824013,0.04761426439597251
137.0,0.000117314453125,0.11238593608140945,0.04953828821088311
65.0,0.005112314453125,0.10892742574214935,0.0481185028729466
47.0,0.0013660644531250001,0.10922455191612243,0.04815855966314046
119.0,0.006361064453125,0.1093786247074604,0.04741411693003199
83.0,0.003863564453125,0.1093288779258728,0.04780786719697272
10.0,0.008858564453125,0.10948913097381592,0.04739928841459643
13.0,0.001834345703125,0.10895854160189629,0.047805804581335196
85.0,0.006829345703125,0.1091490350663662,0.04777898634565722
121.0,0.004331845703125,0.10923808887600898,0.047734615385235116
49.0,0.009326845703125,0.10935978218913078,0.04812199157422324
67.0,0.003083095703125,0.10896479338407516,0.04747565745561329
139.0,0.008078095703125,0.10927665829658509,0.04764053737739398
103.0,0.000585595703125,0.11026065573096275,0.04871947295881111
31.0,0.005580595703125,0.10904415845870971,0.04738824332969893
40.0,0.004956220703125,0.10915426686406135,0.04805473605035857
112.0,0.009951220703125,0.10888221710920334,0.047496483717284835
149.0,0.0024587207031250002,0.11025684475898742,0.04865886057710977
76.0,0.007453720703125,0.10817158222198486,0.04684321663116202
58.0,0.0012099707031250002,0.10965962409973144,0.04829456093443988
130.0,0.006204970703125,0.10963178649544716,0.04786457752914676
94.0,0.003707470703125,0.10879861488938332,0.04721723656218552
22.0,0.008702470703125,0.10951085314154625,0.048258622584272014
17.0,0.003395283203125,0.10862365290522576,0.04721840578281109
90.0,0.008390283203125,0.10924161747097969,0.047280205939328586
126.0,0.0008977832031250001,0.11068757921457291,0.04888356773164892
53.0,0.005892783203125,0.10941217616200447,0.048414923011210136
71.0,0.0021465332031250003,0.10897162929177284,0.04727257684805848
144.0,0.007141533203125,0.10984701961278916,0.04779432599007356
108.0,0.004644033203125,0.10979405716061592,0.04797680601946944
35.0,0.009639033203125,0.10819701477885246,0.04719252519502634
26.0,0.00027340820312500005,0.11054182648658753,0.048926580592733464
99.0,0.005268408203125,0.10926392525434495,0.047704799382716254
135.0,0.002770908203125,0.10949202552437783,0.047899988205640245
62.0,0.007765908203125,0.11026434674859047,0.048399532030835815
44.0,0.004019658203125,0.10907060578465462,0.04836955974164632
117.0,0.009014658203125,0.10913499221205711,0.047417162458952236
81.0,0.0015221582031250001,0.10971302092075348,0.04848914041222801
8.0,0.006517158203125,0.11004763692617417,0.04757763789176749
7.0,0.000507548828125,0.10894489586353302,0.047785947461686566
79.0,0.005502548828125,0.10878065004944801,0.04738860566448608
116.0,0.003005048828125,0.10948231443762779,0.04826754861318561
43.0,0.008000048828125,0.10925790145993233,0.04785468919044812
61.0,0.004253798828125,0.10915282294154167,0.047644147408361454
134.0,0.009248798828125,0.10932619646191596,0.04773607609768223
98.0,0.001756298828125,0.10969720557332038,0.04860599757630915
25.0,0.006751298828125,0.10919943153858185,0.04777217099669436
34.0,0.003629423828125,0.10944752395153046,0.04828910869076313
107.0,0.008624423828125,0.10913241803646087,0.047456411305490644
143.0,0.0011319238281250002,0.1106142282485962,0.04908519473475114
70.0,0.006126923828125,0.10917394757270812,0.047774147294745
52.0,0.0023806738281250002,0.10913156494498252,0.047526279191413404
125.0,0.007375673828125,0.10959967598319054,0.047985448194575474
88.0,0.0048781738281249995,0.10920569598674774,0.04793773718858718
16.0,0.009873173828125,0.10955190137028695,0.04763846373027449
21.0,0.004565986328125,0.10898679792881012,0.04790034135448017
93.0,0.009560986328125,0.10899805501103402,0.048203580130729125
129.0,0.0020684863281250003,0.11012162938714028,0.04881927816988279
57.0,0.007063486328125,0.10924070924520493,0.047931502843295996
75.0,0.0008197363281250001,0.11023639664053916,0.048743563419751085
147.0,0.005814736328125,0.10919750407338143,0.04798302003170097
111.0,0.003317236328125,0.10961526483297349,0.04788494393908553
39.0,0.008312236328125,0.10889563858509063,0.04791728995846757
30.0,0.0014441113281250001,0.10922978892922401,0.04817595516505012
102.0,0.006439111328125,0.10923648998141289,0.04690188882085154
138.0,0.003941611328125,0.10944767147302628,0.048206065533584246
66.0,0.008936611328125,0.10865307971835136,0.048320502144649176
48.0,0.002692861328125,0.10930963456630707,0.0481138756665935
120.0,0.007687861328125,0.10939375311136246,0.04764309189703917
84.0,0.000195361328125,0.1117482177913189,0.049506083940060376
11.0,0.0051903613281249995,0.10924939587712287,0.04794795872634992
9.0,0.002848955078125,0.10801116079092025,0.047798886721222705
82.0,0.007843955078125001,0.10851803496479988,0.04736196598390505
118.0,0.00035145507812500004,0.11136675924062729,0.049331987504517595
45.0,0.005346455078125,0.10896874666213989,0.04834330284632839
64.0,0.0016002050781250001,0.10952591747045518,0.04820066170874605
136.0,0.006595205078125,0.10927944257855415,0.047845832703971906
100.0,0.004097705078125,0.1096937671303749,0.04783668542824814
27.0,0.009092705078125,0.10955285504460335,0.048016539353089374
36.0,0.0009758300781250001,0.1092736192047596,0.04844937620061719
109.0,0.005970830078125,0.10887984558939934,0.047822376215707035
145.0,0.003473330078125,0.10982628688216209,0.04865300977033258
73.0,0.008468330078125001,0.1091280423104763,0.0476231668653377
54.0,0.0047220800781249996,0.1086453877389431,0.04807205721380219
127.0,0.009717080078125,0.10921876803040505,0.04715012512371776
91.0,0.0022245800781250003,0.1093106783926487,0.047920960327566
18.0,0.007219580078125,0.10921493768692017,0.04790171589571932
14.0,0.001912392578125,0.10883463844656945,0.04768921264538102
86.0,0.006907392578125,0.10955126211047173,0.048133148891735957
122.0,0.004409892578125,0.10925822332501411,0.04756289237468336
50.0,0.009404892578125,0.10930257961153984,0.04767925730129399
68.0,0.003161142578125,0.10874408930540085,0.047693918185613866
141.0,0.008156142578125001,0.10929534137248993,0.047765846593883936
104.0,0.0006636425781250001,0.11080672815442086,0.04893770212428771
32.0,0.005658642578125,0.10939305052161216,0.048144992179490156
23.0,0.003785517578125,0.10924540534615516,0.04741181148047726
95.0,0.008780517578125,0.10935844704508782,0.04765225521483377
132.0,0.0012880175781250002,0.11059438809752464,0.04882226156968222
59.0,0.006283017578125,0.1095687285065651,0.04829134448019969
41.0,3.9267578125e-05,0.11292732656002044,0.04959269067348696
113.0,0.0050342675781249995,0.10924275442957879,0.047386732906503526
77.0,0.0025367675781250002,0.10970698297023773,0.047841527802245584
77.0,0.005005,0.12431870214641094,0.04060070149053765
