parameter1,parameter2,average,standard deviation
101.0,0.007609814453125,0.09383791734774907,0.033174768569166756
137.0,0.000117314453125,0.4272671893239021,0.14016906264503257
65.0,0.005112314453125,0.09373996096352737,0.03311718748686667
47.0,0.0013660644531250001,0.09759919618566831,0.03515026025408505
119.0,0.006361064453125,0.09425121943155924,0.033212292680969875
83.0,0.003863564453125,0.09446211854616801,0.03332609355642847
10.0,0.008858564453125,0.09011929668486118,0.031146752762315225
13.0,0.001834345703125,0.09327258629103502,0.03284943759942645
85.0,0.006829345703125,0.09379111292461555,0.03319104966795554
121.0,0.004331845703125,0.09650587464372316,0.03429388036988854
49.0,0.009326845703125,0.09210649008552234,0.032132424120167376
67.0,0.003083095703125,0.09516459293663501,0.03382271092081614
139.0,0.008078095703125,0.09442727044224739,0.03353552547224615
103.0,0.000585595703125,0.1280561789870262,0.033426090389677775
31.0,0.005580595703125,0.09246802950898807,0.03243362702472454
40.0,0.004956220703125,0.09277849271893501,0.032515967582249665
112.0,0.009951220703125,0.09321787456671397,0.03290344811699315
149.0,0.0024587207031250002,0.10562700380881627,0.03697938708537801
76.0,0.007453720703125,0.09352286110321681,0.032997764991652474
58.0,0.0012099707031250002,0.10113617653648059,0.03468128411740224
130.0,0.006204970703125,0.09508895662923654,0.03384209386923347
94.0,0.003707470703125,0.09498427485426267,0.033519220582478804
22.0,0.008702470703125,0.0913179088383913,0.031895658504077794
17.0,0.003395283203125,0.09263720487554868,0.03258378474405059
90.0,0.008390283203125,0.09229218661785125,0.03208353339272201
126.0,0.0008977832031250001,0.12568736622730892,0.04331999977107465
53.0,0.005892783203125,0.09354819891353448,0.033051203433963304
71.0,0.0021465332031250003,0.09719639495015145,0.03417001657323222
144.0,0.007141533203125,0.09359852398435274,0.032765186417365456
108.0,0.004644033203125,0.09443759210407734,0.033110869259139405
35.0,0.009639033203125,0.09192084272702535,0.03215902103249738
26.0,0.00027340820312500005,0.11630910684665044,0.03458625939617823
99.0,0.005268408203125,0.09487041682004929,0.0336881589346892
135.0,0.002770908203125,0.10145763655503591,0.03657064110966994
62.0,0.007765908203125,0.09269987381994724,0.03259438321306947
44.0,0.004019658203125,0.09346087078253427,0.0329582557953734
117.0,0.009014658203125,0.09380826614797115,0.03316338423281662
81.0,0.0015221582031250001,0.10278504652281602,0.035643648707579724
8.0,0.006517158203125,0.0902556891242663,0.03129466411538193
7.0,0.000507548828125,0.09423710803190867,0.03337084838771548
79.0,0.005502548828125,0.09398176843921344,0.033262579412897265
116.0,0.003005048828125,0.09927190852661928,0.035105978654323994
43.0,0.008000048828125,0.09249941905339559,0.03250467628692728
61.0,0.004253798828125,0.09411616039772829,0.03330333809125003
134.0,0.009248798828125,0.09324452814956506,0.03281856891659834
98.0,0.001756298828125,0.10382652717332046,0.03641303291924721
25.0,0.006751298828125,0.09207760232190292,0.03227943501046376
34.0,0.003629423828125,0.093642749513189,0.03303399251936402
107.0,0.008624423828125,0.09333424009382725,0.03286504544484706
143.0,0.0011319238281250002,0.12063484142223994,0.03966048672270945
70.0,0.006126923828125,0.09309196062386035,0.03275021198843385
52.0,0.0023806738281250002,0.09520301396648088,0.03381971740635848
125.0,0.007375673828125,0.09414414949715137,0.033312748987444324
88.0,0.0048781738281249995,0.09470173691709836,0.03352329699781913
16.0,0.009873173828125,0.09051484043399492,0.03140712873098977
21.0,0.004565986328125,0.09219880315164725,0.032198409966568184
93.0,0.009560986328125,0.09304875681797663,0.032729174099913126
129.0,0.0020684863281250003,0.1054016787558794,0.03584285765466478
57.0,0.007063486328125,0.09207735372086366,0.03186435058568283
75.0,0.0008197363281250001,0.11741953069965044,0.03986871323406682
147.0,0.005814736328125,0.09597893059253693,0.03417882481123988
111.0,0.003317236328125,0.0974326075365146,0.03441394321456681
39.0,0.008312236328125,0.09249676528076331,0.03244784622200936
30.0,0.0014441113281250001,0.0950085137039423,0.033798779117141915
102.0,0.006439111328125,0.09382706085840861,0.033171136879958166
138.0,0.003941611328125,0.0978667094061772,0.03443505216632277
66.0,0.008936611328125,0.09328327476978301,0.03289069216898044
48.0,0.002692861328125,0.0941572201748689,0.0331988315957688
120.0,0.007687861328125,0.09287958977123102,0.032335140550787095
84.0,0.000195361328125,0.1957371562719345,0.05638915468332158
11.0,0.0051903613281249995,0.0908739373087883,0.03154559812419764
9.0,0.002848955078125,0.09158212679127851,0.03185789907339135
82.0,0.007843955078125001,0.09345427763958772,0.0329535521952437
118.0,0.00035145507812500004,0.18030949036280314,0.05708981708286233
45.0,0.005346455078125,0.09272630934913953,0.03249719357992563
64.0,0.0016002050781250001,0.09908557112018267,0.034242002911249673
136.0,0.006595205078125,0.09516119733452796,0.03393407412400754
100.0,0.004097705078125,0.09568381843467554,0.034231023262859234
27.0,0.009092705078125,0.09132419005036355,0.031801903228630295
36.0,0.0009758300781250001,0.0982916433364153,0.03531517086952948
109.0,0.005970830078125,0.09476846791803836,0.03369163006489587
145.0,0.003473330078125,0.09961740175882976,0.0359091118360458
73.0,0.008468330078125001,0.0934264175593853,0.03295636422294694
54.0,0.0047220800781249996,0.09304451768596968,0.03260585680333514
127.0,0.009717080078125,0.0923472282787164,0.03208608923866536
91.0,0.0022245800781250003,0.09950270603100458,0.034973450685761444
18.0,0.007219580078125,0.09127647007505099,0.03184612836346671
14.0,0.001912392578125,0.09305556031564871,0.032717808470331636
86.0,0.006907392578125,0.09336209346850713,0.03290010404435373
122.0,0.004409892578125,0.09650393687188626,0.03457193903124787
50.0,0.009404892578125,0.09234108701348305,0.03239692722275806
68.0,0.003161142578125,0.09531202254196008,0.03394004930190551
141.0,0.008156142578125001,0.09416516882677874,0.03329741742016052
104.0,0.0006636425781250001,0.13355767180522282,0.04028178186735906
32.0,0.005658642578125,0.09287181285520395,0.03269271204916673
23.0,0.003785517578125,0.0927144393324852,0.032512564197314894
95.0,0.008780517578125,0.09378235141436259,0.0331367523513575
132.0,0.0012880175781250002,0.11472808656593164,0.03680457024821004
59.0,0.006283017578125,0.0935764359931151,0.033034775620199866
41.0,3.9267578125e-05,0.4165948818127314,0.14286287921937954
113.0,0.0050342675781249995,0.09474129478136699,0.03357821168838944
77.0,0.0025367675781250002,0.09632037853201231,0.03370977235506913
77.0,0.005005,0.09513350023791708,0.032513493714266276
